id,soru,sinif,alt_sinif,split,source,original_sinif,karar,gerekce,family_id,recipe_id
fill-angajman-ve-esir-hukuku-018,Bir yakalanan kişi gazeteci olduğunu beyan ederse statüsünü doğrulayana kadar hangi korumaları sağlamalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-020,Nakil konvoyu saldırıya uğrarsa esirleri korurken güç kullanımını hangi temel ilkelere göre sınırlandırmalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-023,Yaralı esir ile kendi personelimizin yaralısı arasında tedavi sıralaması yaparken hangi tıbbi ve hukukî ölçütleri esas almalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-026,Esir kampına sevk öncesi kişilerin sayımını ve kimliklendirmesini hangi amaçlarla doğrulamalıyız?,savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-029,"Esirlerin serbest bırakılmasına ilişkin emir geldiğinde kimlik, sağlık durumu ve teslim kaydını nasıl tamamlamalıyız?",savaş yönergeleri,angajman ve esir hukuku,test,existing_package,angajman ve esir hukuku,keep,good,,
fill-kbrn-korunma-002,Dozimetrem beklenmedik biçimde yükselirse göreve devam etmeden önce hangi birime bilgi vermeliyim?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-008,KBRN koruyucu kıyafet içinde bir personel baygınlık geçirirse kontaminasyon riskini artırmadan nasıl müdahale ederiz?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-017,Koruyucu ekipmanını çıkaran personelde cilt tahrişi görülürse tıbbi değerlendirme öncesinde hangi bilgileri kayıt altına almalıyız?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,,
fill-mevzi-ve-gizlenme-010,Kuru dere yatağında saklanırken yukarıdan gelen gözlem riskini nasıl azaltırız?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-028,Yol kavşağı yakınında gözlem noktası seçerken yansıma ve gölge riskini nasıl azaltırız?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-031,Dar vadide bekleme noktası kurarken sesin yankılanmasını azaltmak için ne yapmalıyız?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,,
fill-nöbet-ve-emniyet-015,Kontrol noktasında kalabalık oluşmaya başladığında geçiş düzenini ve personel güvenliğini nasıl sağlamalıyız?,savaş yönergeleri,nöbet ve emniyet,test,existing_package,nöbet ve emniyet,keep,good,,
harita-ve-intikal-002,Engebeli arazide işaret noktalarına göre yürüyüş kolunu nasıl düzenleyip mesafeyi tahmin edelim?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:002,hareket
harita-ve-intikal-010,Dar geçitte yürüyüş kolunu düzenlemek için işaret noktalarına göre hangi rotayı seçelim?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:010,hareket
harita-ve-intikal-053,Gece yalnız haritayla toplanma noktasının koordinatını nasıl okuyacağım?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:053,yon-bulma
harita-ve-intikal-059,Dar geçitte işaret noktalarına bakarak konvoyu yönlendirmek için mesafeyi nasıl tahmin edelim?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:059,hareket
harita-ve-intikal-074,Sis yüzünden hedef mevziye pusulayla azimut nasıl alırım?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:074,yon-bulma
harita-ve-intikal-082,Dar geçitte işaret noktalarına bakıp yürüyüş kolunu düzenlemek için mesafeyi nasıl tahmin edelim?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:082,hareket
harita-ve-intikal-100,Sis yüzünden pusula olmadan haritayla mevziye nasıl azimut alırım?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,revise,unclear_meaning,harita ve intikal:yon-bulma:100,yon-bulma
harita-ve-intikal-183,Konvoyu engebeli arazide hangi rotadan güvenle yönlendirelim?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:183,hareket
harita-ve-intikal-186,Dar geçitte işaret noktalarına göre yürüyüş kolunun mesafesini nasıl ayarlayalım?,savaş yönergeleri,harita ve intikal,test,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:186,hareket
kbrn-korunma-007,"KBRN alarmı var, maskem yanımda; araç yakınında ilk ne yapayım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:007,alarm
kbrn-korunma-014,"İntikal sırasında üzerime bilinmeyen sıvı sıçradı, maskem takılıyken güvenli şekilde nasıl uzaklaşayım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:014,maruziyet
kbrn-korunma-030,Nöbet yerindeki bilinmeyen sıvıdan dekontaminasyon noktası uzakken nasıl güvenli uzaklaşırım?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:030,maruziyet
kbrn-korunma-054,"İntikal sırasında üzerime bilinmeyen sıvı bulaştı, dekontaminasyon noktası uzakken nasıl güvenli uzaklaşırım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:054,maruziyet
kbrn-korunma-062,KBRN alarmında açık arazide maskeyi ne zaman takayım?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:062,alarm
kbrn-korunma-073,"Nöbet yerinde kimyasal koku aldım, maskem takılıyken bunu kime bildirmeliyim?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:073,maruziyet
kbrn-korunma-084,"Nöbet yerinde bilinmeyen bir sıvı var, dekontaminasyon noktası uzaktayken güvenli şekilde nasıl uzaklaşayım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:maruziyet:084,maruziyet
kbrn-korunma-089,Nöbet yerinde maskem takılıyken kimyasal koku alırsam bunu kime bildirmeliyim?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:089,maruziyet
kbrn-korunma-099,KBRN alarmında araç yanında koruyucu ekipman eksikse ilk ne yapalım?,savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:099,alarm
kbrn-korunma-104,"Nöbet yerinde bilinmeyen sıvı gördüm, maskem takılıyken bunu kime ve hangi sırayla bildireyim?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:104,maruziyet
kbrn-korunma-145,"İntikalde üzerime bilinmeyen sıvı sıçradı, maskem takılıyken buradan nasıl güvenli uzaklaşırım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,revise,too_similar,kbrn korunma:maruziyet:145,maruziyet
kbrn-korunma-154,"KBRN alarmı verildi, açık alanda ilk ne yapayım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:154,alarm
kbrn-korunma-230,"Açık alandaki şüpheli duman için koruyucu ekipmanım yok, ilk ne yapayım?",savaş yönergeleri,kbrn korunma,test,existing_package,kbrn korunma,keep,good,kbrn korunma:alarm:230,alarm
mevzi-ve-gizlenme-007,"Alacakaranlıkta yakın temas olabilir, kamuflaj ağını nasıl kullanıp mevzide daha iyi gizleniriz?",savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:007,gizlenme
mevzi-ve-gizlenme-035,Tepe yamacında uzaktan gözleme karşı mevzi hazırlarken önce kazmaya mı yoksa gizlenmeye mi öncelik verelim?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:035,mevzi
mevzi-ve-gizlenme-040,Alacakaranlıkta gözetlemeye yakalanmadan kamuflaj ağını kullanıp ışık disiplinini nasıl sağlarım?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:040,gizlenme
mevzi-ve-gizlenme-043,"Orman kenarında uzaktan gözetlenirken önce mevziyi mi kazalım, gizlenmeyi mi sağlayalım?",savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:043,mevzi
mevzi-ve-gizlenme-048,Alacakaranlıkta yakın temas ihtimaline karşı doğal örtüde ışık disiplinini nasıl sağlayalım?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:048,gizlenme
mevzi-ve-gizlenme-055,"Az vaktimiz var, orman kenarında uzaktan gözleme karşı mevziyi nereye kuralım?",savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:055,mevzi
mevzi-ve-gizlenme-079,"Tepe yamacında ani temas olursa önce mevzi mi kazalım, gizlenelim mi?",savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:079,mevzi
mevzi-ve-gizlenme-133,Açık arazide yakın temas ihtimali varken kamuflaj ağıyla nasıl daha iyi gizleniriz?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:133,gizlenme
mevzi-ve-gizlenme-260,"Ani temas olursa, az zaman varken orman kenarında nerede mevzi alıp gizlenelim?",savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:mevzi:260,mevzi
mevzi-ve-gizlenme-291,Alacakaranlıkta doğal örtü varken yakın temasta görünmemek için ışık disiplinini nasıl uygularız?,savaş yönergeleri,mevzi ve gizlenme,test,existing_package,mevzi ve gizlenme,keep,good,mevzi ve gizlenme:gizlenme:291,gizlenme
nobet-ve-emniyet-016,Arazi geçişinde nöbet devrini nasıl bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,test,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:016,guvenlik
nobet-ve-emniyet-073,"Gece nöbetinde tanınmayan bir araç gördüm, tek başımayım; kime haber vereyim?",savaş yönergeleri,nöbet ve emniyet,test,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:073,supheli-hareket
provided-0109,Bağlantı zayıfsa mesajı daha anlaşılır nasıl iletirim?,savaş yönergeleri,telsiz ve raporlama,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0111,Mesajın alındığını nasıl teyit etmeliyim?,savaş yönergeleri,telsiz ve raporlama,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0115,Haberleşme kesilirse bunu nasıl raporlamalıyım?,savaş yönergeleri,telsiz ve raporlama,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0121,Şüpheli bir hareket fark edersem önce neyi bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0125,Nöbet sırasında iletişim kesilirse ne yapmalıyım?,savaş yönergeleri,nöbet ve emniyet,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0164,Bekleme alanındaki gereksiz sesleri nasıl azaltabilirim?,savaş yönergeleri,mevzi ve gizlenme,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0167,Çevre koşulları değiştiğinde yer seçimini ne zaman gözden geçirmeliyim?,savaş yönergeleri,mevzi ve gizlenme,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0172,Kimyasal madde şüphesinde açıkta kalan cildi nasıl korurum?,savaş yönergeleri,KBRN korunma,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0173,Kirlenmiş bölgeden çıkarken hangi temel kurallara uymalıyım?,savaş yönergeleri,KBRN korunma,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0182,Kirlenmiş ekipmanı temiz bölgeye almadan önce ne yapılmalı?,savaş yönergeleri,KBRN korunma,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0198,Angajman yetkisi belirsizse personel nasıl hareket etmelidir?,savaş yönergeleri,angajman ve esir hukuku,test,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
telsiz-ve-raporlama-001,"Komutanım, intikalden önce ikmal talebini telsizde nasıl önceliklendireyim?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:001,rapor
telsiz-ve-raporlama-002,Gözetleme noktasından gözlem raporunu hangi öncelikle telsizden iletmeliyim?,savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:002,rapor
telsiz-ve-raporlama-004,Devriye sırasında çağrı işaretimi verirken kanal net değilse telsizde nasıl söylemeliyim?,savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:004,cagri
telsiz-ve-raporlama-006,"Devriyedeyken kanal net değil, telsiz kontrolü için nasıl anons geçeyim?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:006,cagri
telsiz-ve-raporlama-010,Görev başında telsiz kontrolü için doğru ifade ne?,savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:010,cagri
telsiz-ve-raporlama-035,"Görev başında çağrı işaretimi nasıl vermeliyim, beni duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:035,cagri
telsiz-ve-raporlama-061,"Görev başında çağrı işaretimi nasıl doğru vereyim, karşı taraf duymuyor mu?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:061,cagri
telsiz-ve-raporlama-063,Gözetleme noktasında ikmal talebini kısa bir rapor olarak nasıl sıralayayım?,savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:063,rapor
telsiz-ve-raporlama-073,"Komutanım, gözetleme noktasından öncelikli gözlem raporunu nasıl iletmeliyim?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:073,rapor
telsiz-ve-raporlama-088,"Devriyedeyken çağrı işaretimi nasıl söylemeliyim, karşı taraf beni duymuyor?",savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:088,cagri
telsiz-ve-raporlama-128,Gözetleme noktasındaki ikmal talebini raporda önce mi belirtmeliyim?,savaş yönergeleri,telsiz ve raporlama,test,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:128,rapor
fill-matematik-001,"Komutanım, 48 mühimmat sandığı 6 araca eşit dağıtılırsa her araca kaç sandık düşer?",matematik,matematik,test,existing_package,matematik,keep,good,,
fill-matematik-008,Depodaki 120 litre suyun 35 litresi kullanıldıysa kalan miktar kaç litredir?,matematik,matematik,test,existing_package,matematik,keep,good,,
fill-matematik-009,İki keşif timi sırasıyla 7 ve 9 noktayı kontrol ettiyse toplam kaç nokta incelenmiştir?,matematik,matematik,test,existing_package,matematik,keep,good,,
matematik-006,İntikal planında iki buçuk kilometre için yakıt oranı kaç litre kaç mililitre?,matematik,matematik,test,existing_package,matematik,revise,unclear_meaning,matematik:oran:006,oran
matematik-013,Vardiya planında on iki kişinin yüzde kaçı görevde?,matematik,matematik,test,existing_package,matematik,keep,good,matematik:temel-islem:013,temel-islem
matematik-026,Malzeme sayımındaki dört ölçümün yüzde hesabını yapar mısın?,matematik,matematik,test,existing_package,matematik,keep,good,matematik:temel-islem:026,temel-islem
matematik-068,Vardiya planında on iki kişinin yüzde kaçı kaç dakika görevde?,matematik,matematik,test,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:068,temel-islem
matematik-081,"Komutanım, ikmalde üç depo yakıtla kaç kilometre gideriz?",matematik,matematik,test,existing_package,matematik,keep,good,matematik:oran:081,oran
matematik-099,Vardiyada on iki kişinin yüzde kaçı kaç dakika görevde kalacak?,matematik,matematik,test,existing_package,matematik,revise,unclear_meaning,matematik:temel-islem:099,temel-islem
